path,filename,product_name,model,condition,barcode,anomaly_type,is_anomaly
./extracted_data/clarity_dataset_v6\train\iPad_Air_5_Good\194252796757_GradeA_up_20250821_082218_full.jpg,194252796757_GradeA_up_20250821_082218_full.jpg,iPad_Air,5,Good,194252796757,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_5_Good\194252797020_Mint_down_20250819_145710_full.jpg,194252797020_Mint_down_20250819_145710_full.jpg,iPad_Air,5,Good,194252797020,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_5_Good\194252797020_Mint_down_20250819_145722_full.jpg,194252797020_Mint_down_20250819_145722_full.jpg,iPad_Air,5,Good,194252797020,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_5_Good\194252797020_Mint_down_20250819_145734_full.jpg,194252797020_Mint_down_20250819_145734_full.jpg,iPad_Air,5,Good,194252797020,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_5_Good\194252797020_Mint_up_20250819_145641_full.jpg,194252797020_Mint_up_20250819_145641_full.jpg,iPad_Air,5,Good,194252797020,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_5_Good\194252797020_Mint_up_20250819_145651_full.jpg,194252797020_Mint_up_20250819_145651_full.jpg,iPad_Air,5,Good,194252797020,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_5_Good\194252797020_Mint_up_20250819_145701_full.jpg,194252797020_Mint_up_20250819_145701_full.jpg,iPad_Air,5,Good,194252797020,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949188138_Mint_down_20250819_150609_full.jpg,195949188138_Mint_down_20250819_150609_full.jpg,iPad_Air_6,11-inch,Good,195949188138,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949188138_Mint_down_20250819_150629_full.jpg,195949188138_Mint_down_20250819_150629_full.jpg,iPad_Air_6,11-inch,Good,195949188138,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949188138_Mint_up_20250819_150540_full.jpg,195949188138_Mint_up_20250819_150540_full.jpg,iPad_Air_6,11-inch,Good,195949188138,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949188138_Mint_up_20250819_150550_full.jpg,195949188138_Mint_up_20250819_150550_full.jpg,iPad_Air_6,11-inch,Good,195949188138,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949188138_Mint_up_20250819_150559_full.jpg,195949188138_Mint_up_20250819_150559_full.jpg,iPad_Air_6,11-inch,Good,195949188138,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949191107_GradeA_down_20250821_081947_full.jpg,195949191107_GradeA_down_20250821_081947_full.jpg,iPad_Air_6,11-inch,Good,195949191107,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949191107_GradeA_down_20250821_081958_full.jpg,195949191107_GradeA_down_20250821_081958_full.jpg,iPad_Air_6,11-inch,Good,195949191107,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949191107_GradeA_down_20250821_082009_full.jpg,195949191107_GradeA_down_20250821_082009_full.jpg,iPad_Air_6,11-inch,Good,195949191107,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949191107_GradeA_down_20250821_082129_full.jpg,195949191107_GradeA_down_20250821_082129_full.jpg,iPad_Air_6,11-inch,Good,195949191107,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949191107_GradeA_down_20250821_082140_full.jpg,195949191107_GradeA_down_20250821_082140_full.jpg,iPad_Air_6,11-inch,Good,195949191107,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949191107_GradeA_down_20250821_082150_full.jpg,195949191107_GradeA_down_20250821_082150_full.jpg,iPad_Air_6,11-inch,Good,195949191107,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949191107_GradeA_up_20250821_081916_full.jpg,195949191107_GradeA_up_20250821_081916_full.jpg,iPad_Air_6,11-inch,Good,195949191107,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949191107_GradeA_up_20250821_082059_full.jpg,195949191107_GradeA_up_20250821_082059_full.jpg,iPad_Air_6,11-inch,Good,195949191107,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_11-inch_Good\195949191107_GradeA_up_20250821_082109_full.jpg,195949191107_GradeA_up_20250821_082109_full.jpg,iPad_Air_6,11-inch,Good,195949191107,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Counterfeit\195949251313_Counterfeit_down_20250821_103844_full.jpg,195949251313_Counterfeit_down_20250821_103844_full.jpg,iPad_Air_6,13-inch,Counterfeit,195949251313,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Counterfeit\195949253256_Counterfeit_down_20250821_103927_full.jpg,195949253256_Counterfeit_down_20250821_103927_full.jpg,iPad_Air_6,13-inch,Counterfeit,195949253256,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Counterfeit\195949253256_Counterfeit_up_20250821_103913_full.jpg,195949253256_Counterfeit_up_20250821_103913_full.jpg,iPad_Air_6,13-inch,Counterfeit,195949253256,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Counterfeit\195949253522_Counterfeit_down_20250821_103757_full.jpg,195949253522_Counterfeit_down_20250821_103757_full.jpg,iPad_Air_6,13-inch,Counterfeit,195949253522,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Counterfeit\195949253522_Counterfeit_up_20250821_103744_full.jpg,195949253522_Counterfeit_up_20250821_103744_full.jpg,iPad_Air_6,13-inch,Counterfeit,195949253522,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949253256_GradeA_down_20250820_094253_full.jpg,195949253256_GradeA_down_20250820_094253_full.jpg,iPad_Air_6,13-inch,Good,195949253256,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949253256_GradeA_down_20250820_094306_full.jpg,195949253256_GradeA_down_20250820_094306_full.jpg,iPad_Air_6,13-inch,Good,195949253256,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949253256_GradeA_down_20250820_094319_full.jpg,195949253256_GradeA_down_20250820_094319_full.jpg,iPad_Air_6,13-inch,Good,195949253256,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949253256_GradeA_up_20250820_094210_full.jpg,195949253256_GradeA_up_20250820_094210_full.jpg,iPad_Air_6,13-inch,Good,195949253256,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949253256_GradeA_up_20250820_094226_full.jpg,195949253256_GradeA_up_20250820_094226_full.jpg,iPad_Air_6,13-inch,Good,195949253256,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949253256_GradeA_up_20250820_094239_full.jpg,195949253256_GradeA_up_20250820_094239_full.jpg,iPad_Air_6,13-inch,Good,195949253256,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949253256_Mint_down_20250819_144921_full.jpg,195949253256_Mint_down_20250819_144921_full.jpg,iPad_Air_6,13-inch,Good,195949253256,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949253256_Mint_down_20250819_144931_full.jpg,195949253256_Mint_down_20250819_144931_full.jpg,iPad_Air_6,13-inch,Good,195949253256,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949253256_Mint_up_20250819_144837_full.jpg,195949253256_Mint_up_20250819_144837_full.jpg,iPad_Air_6,13-inch,Good,195949253256,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949254062_GradeA_down_20250820_114457_full.jpg,195949254062_GradeA_down_20250820_114457_full.jpg,iPad_Air_6,13-inch,Good,195949254062,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949254062_GradeA_down_20250820_114511_full.jpg,195949254062_GradeA_down_20250820_114511_full.jpg,iPad_Air_6,13-inch,Good,195949254062,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949254062_GradeA_down_20250820_114527_full.jpg,195949254062_GradeA_down_20250820_114527_full.jpg,iPad_Air_6,13-inch,Good,195949254062,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949254062_GradeA_up_20250820_114413_full.jpg,195949254062_GradeA_up_20250820_114413_full.jpg,iPad_Air_6,13-inch,Good,195949254062,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949254062_GradeA_up_20250820_114429_full.jpg,195949254062_GradeA_up_20250820_114429_full.jpg,iPad_Air_6,13-inch,Good,195949254062,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949254062_GradeA_up_20250820_114443_full.jpg,195949254062_GradeA_up_20250820_114443_full.jpg,iPad_Air_6,13-inch,Good,195949254062,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949254062_Mint_down_20250819_142346_full.jpg,195949254062_Mint_down_20250819_142346_full.jpg,iPad_Air_6,13-inch,Good,195949254062,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949254062_Mint_down_20250819_142356_full.jpg,195949254062_Mint_down_20250819_142356_full.jpg,iPad_Air_6,13-inch,Good,195949254062,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949254062_Mint_up_20250819_142315_full.jpg,195949254062_Mint_up_20250819_142315_full.jpg,iPad_Air_6,13-inch,Good,195949254062,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_6_13-inch_Good\195949254062_Mint_up_20250819_142335_full.jpg,195949254062_Mint_up_20250819_142335_full.jpg,iPad_Air_6,13-inch,Good,195949254062,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997266_GradeA_down_20250820_095634_full.jpg,195949997266_GradeA_down_20250820_095634_full.jpg,iPad_Air_7,11-inch,Good,195949997266,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997266_GradeA_down_20250820_095649_full.jpg,195949997266_GradeA_down_20250820_095649_full.jpg,iPad_Air_7,11-inch,Good,195949997266,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997266_GradeA_up_20250820_095551_full.jpg,195949997266_GradeA_up_20250820_095551_full.jpg,iPad_Air_7,11-inch,Good,195949997266,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997266_GradeA_up_20250820_095621_full.jpg,195949997266_GradeA_up_20250820_095621_full.jpg,iPad_Air_7,11-inch,Good,195949997266,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997495_GradeA_down_20250820_100806_full.jpg,195949997495_GradeA_down_20250820_100806_full.jpg,iPad_Air_7,11-inch,Good,195949997495,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997495_GradeA_down_20250820_100820_full.jpg,195949997495_GradeA_down_20250820_100820_full.jpg,iPad_Air_7,11-inch,Good,195949997495,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997495_GradeA_up_20250820_100718_full.jpg,195949997495_GradeA_up_20250820_100718_full.jpg,iPad_Air_7,11-inch,Good,195949997495,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997495_GradeA_up_20250820_100736_full.jpg,195949997495_GradeA_up_20250820_100736_full.jpg,iPad_Air_7,11-inch,Good,195949997495,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997495_GradeA_up_20250820_100750_full.jpg,195949997495_GradeA_up_20250820_100750_full.jpg,iPad_Air_7,11-inch,Good,195949997495,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997495_Mint_down_20250819_142628_full.jpg,195949997495_Mint_down_20250819_142628_full.jpg,iPad_Air_7,11-inch,Good,195949997495,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997495_Mint_down_20250819_142639_full.jpg,195949997495_Mint_down_20250819_142639_full.jpg,iPad_Air_7,11-inch,Good,195949997495,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997495_Mint_down_20250819_142650_full.jpg,195949997495_Mint_down_20250819_142650_full.jpg,iPad_Air_7,11-inch,Good,195949997495,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997495_Mint_up_20250819_142556_full.jpg,195949997495_Mint_up_20250819_142556_full.jpg,iPad_Air_7,11-inch,Good,195949997495,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Air_7_11-inch_Good\195949997495_Mint_up_20250819_142618_full.jpg,195949997495_Mint_up_20250819_142618_full.jpg,iPad_Air_7,11-inch,Good,195949997495,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Counterfeit\194252525999_Counterfeit_down_20250821_104525_full.jpg,194252525999_Counterfeit_down_20250821_104525_full.jpg,iPad_Mini,6,Counterfeit,194252525999,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Counterfeit\194252525999_Counterfeit_up_20250821_104511_full.jpg,194252525999_Counterfeit_up_20250821_104511_full.jpg,iPad_Mini,6,Counterfeit,194252525999,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Counterfeit\194252527962_Counterfeit_down_20250821_104431_full.jpg,194252527962_Counterfeit_down_20250821_104431_full.jpg,iPad_Mini,6,Counterfeit,194252527962,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Counterfeit\194252527962_Counterfeit_down_20250821_104621_full.jpg,194252527962_Counterfeit_down_20250821_104621_full.jpg,iPad_Mini,6,Counterfeit,194252527962,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Counterfeit\194252527962_Counterfeit_up_20250821_104610_full.jpg,194252527962_Counterfeit_up_20250821_104610_full.jpg,iPad_Mini,6,Counterfeit,194252527962,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252525999_GradeA_down_20250821_083055_full.jpg,194252525999_GradeA_down_20250821_083055_full.jpg,iPad_Mini,6,Good,194252525999,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252525999_GradeA_down_20250821_083105_full.jpg,194252525999_GradeA_down_20250821_083105_full.jpg,iPad_Mini,6,Good,194252525999,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252525999_GradeA_up_20250821_083023_full.jpg,194252525999_GradeA_up_20250821_083023_full.jpg,iPad_Mini,6,Good,194252525999,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252525999_GradeA_up_20250821_083033_full.jpg,194252525999_GradeA_up_20250821_083033_full.jpg,iPad_Mini,6,Good,194252525999,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252527962_GradeA_down_20250821_082928_full.jpg,194252527962_GradeA_down_20250821_082928_full.jpg,iPad_Mini,6,Good,194252527962,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252527962_GradeA_down_20250821_082938_full.jpg,194252527962_GradeA_down_20250821_082938_full.jpg,iPad_Mini,6,Good,194252527962,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252527962_GradeA_up_20250821_082852_full.jpg,194252527962_GradeA_up_20250821_082852_full.jpg,iPad_Mini,6,Good,194252527962,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252527962_GradeA_up_20250821_082903_full.jpg,194252527962_GradeA_up_20250821_082903_full.jpg,iPad_Mini,6,Good,194252527962,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252527962_GradeA_up_20250821_082916_full.jpg,194252527962_GradeA_up_20250821_082916_full.jpg,iPad_Mini,6,Good,194252527962,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252528501_GradeA_down_20250821_083206_full.jpg,194252528501_GradeA_down_20250821_083206_full.jpg,iPad_Mini,6,Good,194252528501,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252528501_GradeA_down_20250821_083215_full.jpg,194252528501_GradeA_down_20250821_083215_full.jpg,iPad_Mini,6,Good,194252528501,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252528501_GradeA_up_20250821_083133_full.jpg,194252528501_GradeA_up_20250821_083133_full.jpg,iPad_Mini,6,Good,194252528501,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252528501_GradeA_up_20250821_083144_full.jpg,194252528501_GradeA_up_20250821_083144_full.jpg,iPad_Mini,6,Good,194252528501,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_6_Good\194252528501_GradeA_up_20250821_083156_full.jpg,194252528501_GradeA_up_20250821_083156_full.jpg,iPad_Mini,6,Good,194252528501,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_7_Good\195949728235_GradeA_down_20250820_095947_full.jpg,195949728235_GradeA_down_20250820_095947_full.jpg,iPad_Mini,7,Good,195949728235,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_7_Good\195949728235_GradeA_down_20250820_100014_full.jpg,195949728235_GradeA_down_20250820_100014_full.jpg,iPad_Mini,7,Good,195949728235,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_7_Good\195949728235_GradeA_up_20250820_095858_full.jpg,195949728235_GradeA_up_20250820_095858_full.jpg,iPad_Mini,7,Good,195949728235,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_7_Good\195949728235_GradeA_up_20250820_095910_full.jpg,195949728235_GradeA_up_20250820_095910_full.jpg,iPad_Mini,7,Good,195949728235,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_7_Good\195949728235_GradeA_up_20250820_095923_full.jpg,195949728235_GradeA_up_20250820_095923_full.jpg,iPad_Mini,7,Good,195949728235,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_7_Good\195949728969_GradeA_down_20250820_102438_full.jpg,195949728969_GradeA_down_20250820_102438_full.jpg,iPad_Mini,7,Good,195949728969,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_7_Good\195949728969_GradeA_down_20250820_102503_full.jpg,195949728969_GradeA_down_20250820_102503_full.jpg,iPad_Mini,7,Good,195949728969,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_7_Good\195949728969_GradeA_up_20250820_102400_full.jpg,195949728969_GradeA_up_20250820_102400_full.jpg,iPad_Mini,7,Good,195949728969,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_7_Good\195949728969_GradeA_up_20250820_102413_full.jpg,195949728969_GradeA_up_20250820_102413_full.jpg,iPad_Mini,7,Good,195949728969,Grade A,False
./extracted_data/clarity_dataset_v6\train\iPad_Mini_7_Good\195949728969_Mint_down_20250819_143021_full.jpg,195949728969_Mint_down_20250819_143021_full.jpg,iPad_Mini,7,Good,195949728969,Grade A,False
